,Hokkaido,Osaka,Tokushima,Nagasaki,Niigata,Hyogo,Ishikawa,Nagano,Tottori,Gunma,Oita,Saitama,Akita,Wakayama,Kochi,Miyagi,Tokyo,Kanagawa,Fukuoka,Yamanashi,Aichi,Iwate,Unknown,Okayama,Nara,Mie,Kagawa,Miyazaki,Aomori,Shizuoka,Yamagata,Kumamoto,Hiroshima,Yamaguchi,Tochigi,Kagoshima,Chiba,Saga,Gifu,Okinawa,Ibaraki,Shimane,Fukui,Ehime,Kyoto,Shiga,Fukushima,Toyama
2020-11-22 04:00:00,2,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,3,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,5,0,0,0,0,0,0,1,0,1,0
2020-11-22 05:00:00,4,4,0,1,0,0,0,0,0,0,0,3,1,0,0,2,8,2,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1
2020-11-22 06:00:00,5,2,0,1,3,3,0,3,1,0,0,4,0,0,0,3,12,10,0,0,2,1,0,0,0,0,0,1,0,3,0,0,5,0,4,0,2,1,0,1,2,0,1,2,1,0,3,0
2020-11-22 07:00:00,6,5,1,0,2,4,1,6,1,1,3,6,0,0,1,0,25,10,0,3,10,2,1,0,1,3,0,2,1,11,1,2,3,1,6,2,5,1,8,1,1,0,0,2,4,0,3,0
2020-11-22 08:00:00,9,16,1,0,3,6,0,4,1,2,0,17,1,3,2,2,34,14,5,0,12,5,0,1,2,3,0,1,3,5,1,1,4,1,2,1,5,1,2,4,4,0,1,0,4,2,8,0
2020-11-22 09:00:00,12,15,0,0,1,10,1,1,2,1,1,13,1,0,1,5,40,8,5,0,7,3,0,1,0,1,5,1,1,10,0,1,3,3,7,0,7,0,2,3,3,0,0,1,2,2,4,1
2020-11-22 10:00:00,8,14,1,2,2,6,2,7,1,3,1,6,1,1,0,3,28,10,9,1,9,6,0,5,0,3,3,1,0,5,0,1,3,3,3,1,6,0,2,1,2,2,0,1,6,1,1,2
2020-11-22 11:00:00,17,10,0,3,0,7,1,0,0,2,0,10,1,1,0,2,39,16,1,0,7,1,0,0,1,1,0,0,0,4,0,0,4,2,4,0,8,0,3,1,1,1,0,4,3,2,1,0
2020-11-22 12:00:00,16,19,0,3,2,6,3,0,0,6,1,8,2,0,1,4,38,15,3,0,12,3,2,3,0,2,1,1,2,7,0,2,2,1,3,2,2,0,2,0,4,1,0,2,5,0,2,2
2020-11-22 13:00:00,8,8,0,3,1,7,0,2,0,3,1,4,0,0,0,4,33,7,1,1,9,0,0,1,0,0,0,0,0,5,1,2,1,2,1,0,3,0,2,1,2,0,0,0,0,1,3,1
2020-11-22 14:00:00,7,7,0,1,0,4,0,0,0,1,1,14,2,1,0,3,28,13,0,0,6,1,0,0,1,2,2,1,0,2,3,3,1,0,2,0,2,0,2,1,1,0,0,1,3,1,2,0
2020-11-22 15:00:00,11,9,0,0,1,2,0,0,0,1,0,7,1,0,0,0,27,6,2,1,7,1,1,0,4,2,0,3,1,4,2,1,4,2,5,0,1,3,0,2,3,0,0,2,1,0,1,0
2020-11-22 16:00:00,7,7,0,2,1,5,0,1,0,1,2,1,0,0,0,0,32,13,6,0,5,3,2,2,0,2,0,2,0,5,1,0,3,0,1,1,2,1,3,1,0,0,0,2,4,3,2,2
2020-11-22 17:00:00,7,10,2,0,4,5,1,3,0,2,2,7,3,0,0,1,32,15,4,0,5,1,0,1,0,5,1,0,1,3,1,0,6,1,4,2,8,0,2,1,2,1,0,2,2,0,5,2
2020-11-22 18:00:00,5,18,0,0,3,8,0,2,0,1,2,14,0,0,0,4,36,14,6,1,14,2,1,0,1,0,1,0,4,6,1,3,7,0,6,0,7,1,1,2,4,1,1,3,5,3,2,0
2020-11-22 19:00:00,8,31,1,2,3,15,2,8,1,4,2,9,4,1,1,5,38,14,4,0,13,4,1,0,1,2,2,1,1,6,1,0,5,1,4,0,4,2,4,2,2,2,3,3,4,0,1,4
2020-11-22 20:00:00,9,20,2,0,2,1,0,2,1,3,1,0,3,1,1,4,38,12,3,1,7,2,1,0,2,1,2,6,2,4,1,2,3,1,2,0,4,2,6,1,6,2,0,0,5,1,0,3
2020-11-22 21:00:00,12,18,1,0,4,11,1,2,0,0,3,14,1,1,0,4,31,13,8,2,10,1,0,1,3,5,1,1,2,4,2,3,1,1,3,3,6,0,2,3,0,0,0,1,3,2,6,2
2020-11-22 22:00:00,10,13,0,0,3,7,4,2,0,1,1,6,0,1,0,2,27,12,6,3,9,1,1,0,1,4,1,2,0,5,0,0,3,3,0,1,4,0,1,4,4,3,0,1,2,0,1,1
2020-11-22 23:00:00,8,21,1,0,2,3,1,4,1,1,0,5,0,0,2,1,31,4,2,0,2,1,0,2,0,1,2,1,1,5,0,1,6,0,0,0,4,0,6,3,0,0,0,2,0,1,1,0
2020-11-23 00:00:00,5,5,0,0,0,3,0,2,1,1,2,1,0,2,1,1,26,9,5,1,3,0,2,0,1,0,0,1,1,0,0,0,7,0,1,0,1,0,2,0,1,0,1,0,0,0,1,0
2020-11-23 01:00:00,1,8,0,0,0,1,0,7,0,0,0,5,0,0,2,1,8,2,1,0,14,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
2020-11-23 02:00:00,1,3,0,0,0,3,1,6,0,6,0,2,0,0,0,0,7,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-23 03:00:00,4,3,0,0,2,0,1,0,0,0,0,2,0,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2020-11-23 04:00:00,2,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,1,4,1,0,0,0,0,0,3,0,0,0
2020-11-23 05:00:00,6,3,0,1,0,1,0,0,0,0,0,3,1,0,0,1,7,4,2,0,2,0,0,1,0,0,1,0,0,1,2,0,0,0,1,0,3,0,2,0,1,0,0,0,0,1,0,0
2020-11-23 06:00:00,3,5,0,0,0,3,0,0,0,0,1,3,0,0,0,1,13,8,1,0,0,0,0,2,2,0,1,1,0,3,0,0,0,0,1,2,2,2,3,0,2,0,1,0,1,1,2,0
2020-11-23 07:00:00,5,9,4,1,6,4,2,3,0,2,3,8,0,1,0,2,22,3,1,0,7,2,0,1,0,0,0,4,1,6,1,0,1,1,2,1,7,0,2,3,1,0,0,1,3,2,0,1
2020-11-23 08:00:00,10,10,0,0,1,8,0,3,0,0,4,7,1,1,0,5,34,5,3,1,5,4,1,1,3,0,1,2,2,4,0,0,1,2,2,1,6,0,5,0,1,0,0,5,4,0,3,1
2020-11-23 09:00:00,6,15,0,0,0,8,1,4,0,3,1,12,0,1,0,3,31,15,2,0,7,4,0,0,2,2,2,1,0,0,0,1,1,3,2,1,2,0,3,2,3,1,1,3,1,0,2,1
2020-11-23 10:00:00,7,12,1,0,1,4,1,0,0,3,0,8,0,0,0,4,18,6,4,0,3,3,2,0,3,1,3,0,1,7,0,1,3,1,3,2,5,2,0,1,2,0,2,0,4,2,0,2
2020-11-23 11:00:00,13,12,1,0,1,6,0,2,1,0,0,8,0,0,0,3,17,10,4,2,5,0,1,3,1,0,0,1,2,2,1,1,2,2,3,1,4,0,2,1,1,0,0,2,3,3,2,2
2020-11-23 12:00:00,11,15,0,0,2,4,0,2,0,4,1,6,4,1,0,4,27,6,4,1,9,0,2,1,1,1,1,1,2,4,1,0,1,2,3,1,10,0,1,0,1,0,2,1,3,1,1,2
2020-11-23 13:00:00,14,7,0,0,1,9,1,4,1,0,1,4,0,0,0,3,28,8,3,1,3,1,0,0,0,4,1,0,0,4,0,0,0,0,4,0,1,0,0,3,3,0,0,0,4,1,3,2
2020-11-23 14:00:00,7,13,0,0,0,5,1,6,0,2,2,9,2,0,0,1,26,5,5,3,5,0,2,0,1,4,1,0,1,5,1,0,1,2,3,0,4,1,1,1,2,0,0,1,3,1,5,0
2020-11-23 15:00:00,10,8,1,2,1,1,2,4,0,3,0,6,0,0,0,0,23,17,4,0,6,2,0,3,0,0,0,0,1,5,1,4,1,2,4,0,1,4,0,4,4,0,0,2,1,2,1,1
2020-11-23 16:00:00,9,9,1,1,1,8,2,1,1,1,3,6,0,0,1,5,35,6,3,0,11,0,0,0,1,0,0,1,1,0,0,0,2,2,1,1,1,1,1,3,5,0,0,2,4,1,5,0
2020-11-23 17:00:00,8,17,0,0,2,5,5,2,0,6,2,8,0,0,1,2,42,7,3,0,9,6,1,1,2,0,1,0,0,6,1,0,0,2,2,1,7,0,5,2,1,0,1,1,1,3,3,3
2020-11-23 18:00:00,8,11,0,3,4,8,0,1,0,6,1,5,0,0,2,6,29,12,3,0,11,1,0,1,1,1,3,1,0,2,0,0,3,4,1,1,7,0,5,1,3,1,1,2,1,1,0,0
2020-11-23 19:00:00,19,25,1,0,4,2,1,5,0,2,0,8,4,0,0,1,27,17,4,0,7,4,0,2,0,0,0,1,1,8,0,2,1,1,6,2,8,0,2,3,3,0,0,1,2,0,0,1
2020-11-23 20:00:00,15,11,0,2,2,6,1,1,2,1,3,5,0,1,2,1,34,12,6,0,8,1,2,2,2,0,1,1,3,5,1,1,3,1,3,0,7,0,0,2,3,0,0,0,1,1,1,0
2020-11-23 21:00:00,6,20,2,1,3,4,1,0,2,2,0,3,0,0,0,1,25,9,1,0,10,0,1,1,3,2,2,1,0,5,1,0,2,1,0,1,7,0,2,2,1,0,1,0,0,3,3,1
2020-11-23 22:00:00,12,18,0,1,3,6,0,7,0,2,1,11,2,0,0,0,35,14,3,1,10,1,4,0,1,1,1,2,1,9,0,0,4,1,3,3,1,0,2,2,1,0,1,0,5,0,0,2
2020-11-23 23:00:00,9,17,0,1,1,5,2,2,0,1,1,6,0,3,0,7,25,9,4,0,8,2,1,0,2,2,3,2,0,3,0,0,4,1,4,1,1,1,0,3,1,0,0,1,3,0,0,0
2020-11-24 00:00:00,2,7,0,0,0,1,0,0,0,0,1,2,0,1,1,1,18,6,3,0,5,1,1,1,3,2,3,0,0,2,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0
2020-11-24 01:00:00,3,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,13,5,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
2020-11-24 02:00:00,1,4,0,1,1,0,0,3,0,1,0,2,0,1,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-11-24 03:00:00,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2020-11-24 04:00:00,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0
2020-11-24 05:00:00,2,6,0,0,1,1,0,1,0,0,0,2,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-11-24 06:00:00,3,7,0,0,2,4,0,0,0,0,1,6,3,1,0,0,9,11,0,0,4,2,0,1,0,1,2,0,0,0,0,0,0,0,0,1,2,1,0,2,2,0,0,0,1,2,1,0
2020-11-24 07:00:00,6,8,1,1,2,4,0,4,0,1,0,3,0,1,0,2,16,8,5,0,3,1,1,2,2,1,1,0,0,4,0,0,1,1,2,0,0,1,2,5,1,0,0,2,3,0,0,1
2020-11-24 08:00:00,10,11,1,0,4,11,0,7,1,3,0,5,2,1,1,1,30,10,2,4,9,2,0,1,1,0,2,1,1,6,0,0,0,0,3,1,5,0,0,2,4,0,0,4,4,1,2,1
2020-11-24 09:00:00,4,8,0,0,1,4,1,1,0,2,0,3,0,0,0,1,19,3,2,1,5,4,1,2,0,0,0,1,0,2,2,1,0,3,2,0,3,0,1,3,1,1,1,2,7,0,3,1
2020-11-24 10:00:00,10,6,0,1,0,1,1,1,0,1,1,3,0,0,2,1,22,7,1,0,6,0,1,0,0,0,1,0,0,1,1,0,0,1,4,0,6,0,1,0,2,1,0,1,2,1,1,1
2020-11-24 11:00:00,4,10,0,0,4,5,3,1,0,0,1,2,0,1,1,0,24,3,1,1,7,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,3,0,1,0,1,0,2,2,0,0,4,0
2020-11-24 12:00:00,8,14,0,1,3,7,0,1,0,1,1,6,0,1,1,3,21,9,4,1,12,0,1,0,0,0,0,2,0,6,0,0,2,0,2,0,4,0,2,0,1,0,0,2,3,1,2,0
2020-11-24 13:00:00,8,14,1,0,2,1,1,2,0,1,1,3,0,0,0,1,25,7,2,3,4,0,1,0,0,0,2,1,0,2,0,0,2,1,1,0,3,0,1,1,1,1,0,0,0,0,0,1
2020-11-24 14:00:00,6,5,0,1,1,4,0,0,0,2,0,3,1,0,1,0,24,2,3,0,3,0,0,0,0,0,0,0,0,3,0,1,0,0,2,1,2,0,1,1,0,1,1,1,1,0,0,0
2020-11-24 15:00:00,7,7,0,0,2,1,0,3,1,1,0,5,0,1,0,0,16,3,3,0,7,2,0,1,1,0,0,0,0,1,1,1,1,0,2,0,2,2,0,6,2,0,0,2,0,0,0,0
2020-11-24 16:00:00,7,7,0,1,2,2,0,2,0,2,1,5,0,0,0,1,28,3,8,0,2,0,0,2,0,0,0,0,1,2,2,0,1,0,2,0,2,0,2,1,6,0,0,3,0,0,2,1
2020-11-24 17:00:00,10,16,0,2,1,4,1,3,0,7,1,3,1,1,0,2,21,10,5,0,3,1,0,1,1,4,0,1,0,3,1,1,1,2,3,1,3,1,4,1,2,1,0,3,1,1,0,0
2020-11-24 18:00:00,4,16,0,3,2,0,0,0,0,3,0,10,3,1,0,3,29,4,10,2,5,0,1,0,2,1,2,0,0,6,0,1,1,2,5,0,5,0,1,4,4,0,2,0,2,3,3,1
2020-11-24 19:00:00,10,17,1,3,5,4,3,2,0,0,1,24,2,0,0,0,24,12,1,0,7,2,0,1,3,1,2,0,1,5,1,0,1,1,2,1,3,0,4,1,4,0,0,3,4,2,2,0
2020-11-24 20:00:00,10,20,0,2,3,0,1,1,1,1,5,9,2,1,1,6,31,12,6,0,7,3,0,2,2,1,2,1,1,9,1,1,5,0,2,1,7,0,1,0,7,0,0,1,1,0,2,0
2020-11-24 21:00:00,11,11,0,0,0,3,1,3,0,2,6,6,2,1,0,1,39,7,6,1,6,1,0,1,0,1,2,0,0,5,2,0,3,3,3,0,5,0,5,3,2,0,0,1,0,1,0,1
2020-11-24 22:00:00,12,16,0,1,3,6,1,5,0,1,0,5,1,1,1,1,24,5,11,1,5,3,1,2,1,1,2,1,0,7,1,2,2,0,2,0,6,1,1,1,1,0,0,1,3,2,3,4
2020-11-24 23:00:00,6,12,0,2,5,3,0,3,0,5,0,11,0,1,1,0,22,5,4,0,13,4,2,2,2,0,0,2,0,5,0,0,4,0,1,1,3,0,0,1,3,0,0,2,2,1,0,1
2020-11-25 00:00:00,4,7,0,0,2,1,1,0,0,1,0,3,0,0,0,1,18,3,3,0,2,2,0,1,2,0,0,0,1,2,0,0,0,1,1,0,3,0,1,1,1,0,0,0,1,0,0,0
2020-11-25 01:00:00,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,1,11,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0
2020-11-25 02:00:00,2,2,0,2,0,0,0,0,0,1,0,7,0,0,0,0,3,2,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
2020-11-25 03:00:00,3,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,6,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2020-11-25 04:00:00,4,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0
2020-11-25 05:00:00,2,4,0,0,0,2,0,1,0,0,0,2,0,0,0,0,4,3,2,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0
2020-11-25 06:00:00,12,4,0,0,1,2,0,1,0,0,1,5,0,0,0,1,8,7,2,0,4,0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,4,4,0,1,2,0,1,1,1,3,0,1
2020-11-25 07:00:00,9,4,0,3,2,4,1,3,0,2,0,13,1,0,0,2,16,7,6,1,7,2,0,3,2,2,0,0,1,4,2,0,0,0,3,0,2,3,2,1,3,0,0,1,4,4,4,1
2020-11-25 08:00:00,12,14,0,1,1,2,0,4,0,0,2,9,1,1,0,9,23,2,3,1,7,2,2,2,2,2,0,1,1,1,0,0,2,1,1,1,3,0,1,1,2,1,0,2,2,0,2,0
2020-11-25 09:00:00,4,9,1,0,0,8,1,2,0,0,0,15,2,0,0,0,22,5,5,0,1,0,1,0,1,1,0,1,0,2,0,2,0,0,2,0,4,0,1,1,4,1,0,0,0,2,1,0
2020-11-25 10:00:00,7,10,0,1,1,1,0,3,0,1,2,1,0,1,0,1,27,7,2,0,11,0,1,0,1,4,0,0,0,3,1,0,2,2,0,1,7,1,1,2,3,0,0,1,3,1,0,0
2020-11-25 11:00:00,6,9,0,0,2,1,0,3,0,0,0,4,0,0,0,0,20,5,3,1,2,1,1,1,1,1,1,0,0,2,1,0,1,1,3,1,2,1,0,0,1,0,0,1,0,1,0,0
2020-11-25 12:00:00,6,18,0,1,4,1,0,4,1,0,1,3,2,0,0,2,32,15,3,1,2,1,6,1,3,1,0,2,1,5,0,0,1,0,0,1,3,1,1,0,2,0,1,1,1,1,4,2
2020-11-25 13:00:00,8,7,2,0,0,2,1,1,0,1,0,3,0,0,0,3,18,6,1,0,1,0,0,0,1,0,0,0,0,4,0,1,4,1,1,1,5,0,0,0,1,0,0,1,2,0,1,0
2020-11-25 14:00:00,8,9,1,0,1,2,2,2,0,0,1,1,0,0,1,2,17,7,2,1,2,0,0,1,0,0,0,0,0,4,0,1,1,0,0,0,3,2,1,2,1,1,1,3,0,0,1,1
2020-11-25 15:00:00,5,10,1,1,0,4,1,1,0,0,0,5,0,0,0,2,27,6,3,1,1,0,0,1,2,2,0,0,1,2,0,2,2,1,3,1,3,3,1,0,0,1,0,2,1,0,1,0
2020-11-25 16:00:00,9,8,1,0,0,4,0,2,0,1,2,8,1,0,0,0,37,8,2,0,6,0,0,0,0,1,0,0,0,1,2,1,4,1,0,0,3,1,2,3,1,0,0,6,3,0,0,1
2020-11-25 17:00:00,13,12,0,1,2,6,1,3,1,11,2,8,12,0,0,0,47,9,3,1,6,4,0,1,1,1,1,2,0,4,1,1,2,1,2,0,3,1,1,3,2,1,0,0,3,1,2,1
2020-11-25 18:00:00,6,18,0,0,0,6,1,3,0,2,1,5,4,0,0,5,45,14,9,0,11,3,4,0,1,0,1,1,2,0,0,1,0,2,3,2,4,1,1,0,6,0,2,1,4,2,2,3
2020-11-25 19:00:00,5,19,0,0,2,3,2,3,0,0,0,11,2,2,0,2,46,19,2,3,7,1,0,1,1,0,0,1,1,3,0,0,2,2,7,0,4,0,1,1,2,1,1,0,1,1,5,1
2020-11-25 20:00:00,10,16,1,0,3,5,0,1,0,2,2,4,1,1,0,3,42,18,5,0,7,4,1,0,1,1,1,2,2,4,0,0,3,0,4,1,12,3,1,1,4,1,0,0,5,0,0,0
2020-11-25 21:00:00,6,12,0,4,2,6,3,2,1,0,1,6,0,0,1,4,23,10,4,1,6,0,1,2,2,1,0,2,0,1,1,0,0,0,4,3,7,0,0,1,1,0,2,0,2,0,1,0
2020-11-25 22:00:00,10,17,0,3,1,4,3,3,0,1,2,10,1,0,1,3,59,9,8,1,4,0,1,3,3,2,0,2,1,4,0,3,4,1,0,2,6,1,2,1,6,0,1,0,3,0,4,1
2020-11-25 23:00:00,9,17,1,1,1,4,1,1,0,0,1,8,0,0,0,5,55,14,4,0,5,1,0,1,1,0,0,4,0,6,0,0,4,3,1,1,6,0,0,2,1,0,1,0,1,0,1,0
2020-11-26 00:00:00,2,9,0,1,2,2,1,3,0,0,0,3,0,0,1,2,14,18,2,0,6,4,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,1,1,1,0,0,1,1,1,1,0
2020-11-26 01:00:00,4,6,0,2,0,3,0,1,0,0,1,0,0,0,0,0,18,2,7,1,4,0,1,0,1,0,1,0,0,1,0,0,0,0,2,1,2,0,0,1,0,0,0,0,1,0,1,1
2020-11-26 02:00:00,0,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,10,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-26 03:00:00,0,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,7,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-26 04:00:00,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
2020-11-26 05:00:00,1,8,0,0,0,1,0,0,0,1,1,2,0,0,0,0,10,2,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,4,1,0,2,0,0,0,0,1,0,0,1
2020-11-26 06:00:00,4,7,0,0,2,1,0,4,0,1,0,5,1,0,0,4,14,7,0,0,10,0,1,0,0,0,1,1,1,5,0,0,1,0,4,1,2,0,1,3,0,0,1,0,2,0,0,0
2020-11-26 07:00:00,10,4,0,2,2,3,2,2,0,1,1,6,1,1,0,0,19,9,1,0,10,2,0,2,3,1,3,0,3,3,0,3,2,5,4,2,2,0,2,1,6,1,0,2,6,3,4,0
2020-11-26 08:00:00,16,9,0,2,1,5,1,2,0,0,3,4,0,2,2,2,56,13,1,0,9,2,1,1,4,3,3,2,1,7,1,2,2,2,3,1,11,3,1,2,0,0,1,2,3,3,3,0
2020-11-26 09:00:00,9,11,0,2,2,5,1,2,0,2,1,13,0,0,1,4,31,5,2,0,10,1,2,1,0,0,0,1,1,2,1,2,2,1,1,0,4,1,4,3,4,1,0,1,5,2,1,2
2020-11-26 10:00:00,6,5,0,0,4,5,0,2,0,2,0,4,0,0,1,4,31,7,3,0,9,1,1,1,0,1,0,0,0,2,2,0,3,3,3,1,0,0,3,2,2,0,1,0,2,1,3,1
2020-11-26 11:00:00,4,8,0,5,1,0,1,3,0,0,0,4,1,0,3,1,31,3,1,2,2,2,6,1,0,2,0,2,0,1,1,2,0,0,2,1,3,0,1,1,2,1,1,3,4,1,0,1
2020-11-26 12:00:00,18,14,0,0,0,5,0,4,0,0,1,9,1,1,2,3,29,8,0,1,6,1,4,0,1,1,1,0,0,2,1,1,1,1,4,0,4,2,3,0,4,2,0,1,5,2,1,2
2020-11-26 13:00:00,9,12,0,0,2,1,0,2,0,0,1,5,0,0,0,0,24,6,1,2,7,2,4,0,1,0,2,0,0,1,1,1,1,0,1,0,2,0,1,0,0,1,0,0,0,1,0,0
2020-11-26 14:00:00,9,17,0,1,1,7,0,1,0,1,2,5,1,1,0,0,26,11,4,0,7,0,0,1,0,0,0,0,0,2,2,0,1,0,5,0,2,2,0,1,3,0,0,0,1,0,1,1
2020-11-26 15:00:00,4,10,0,0,1,4,1,2,0,0,1,4,1,0,1,2,22,7,2,0,0,0,3,0,0,1,1,0,2,1,1,0,1,0,4,1,6,4,1,3,1,0,0,1,3,0,1,1
2020-11-26 16:00:00,8,6,1,1,1,6,0,2,1,3,3,9,1,0,2,2,30,12,4,3,1,1,1,1,2,0,0,0,1,4,0,2,2,0,1,1,6,0,1,2,0,0,0,4,1,1,1,1
2020-11-26 17:00:00,11,12,1,0,5,4,0,4,0,10,1,7,0,0,0,3,39,12,4,0,10,3,2,3,1,3,1,0,0,4,1,1,1,0,4,2,3,1,0,3,2,4,0,2,1,0,0,1
2020-11-26 18:00:00,16,13,0,2,1,2,0,0,0,8,1,7,1,0,0,3,34,16,2,0,6,2,0,1,0,1,0,0,1,8,1,0,0,2,3,1,7,0,2,6,2,1,0,4,5,2,7,1
2020-11-26 19:00:00,9,22,1,0,5,4,1,2,1,5,1,4,3,1,0,0,53,11,9,0,11,3,1,0,0,1,1,2,2,2,0,0,1,0,1,3,10,0,1,6,4,1,2,2,2,4,4,1
2020-11-26 20:00:00,7,15,1,0,3,7,2,5,0,1,2,5,0,0,0,5,37,11,10,0,16,2,1,0,0,3,1,0,0,6,2,0,2,2,1,0,6,1,0,1,2,0,0,1,2,0,0,1
2020-11-26 21:00:00,17,8,0,3,3,9,0,4,1,1,1,10,1,0,1,0,53,17,5,1,10,1,0,1,0,8,1,1,1,3,0,1,2,1,7,0,7,1,1,4,1,2,0,5,4,0,2,3
2020-11-26 22:00:00,7,5,1,0,7,2,1,4,1,1,0,14,1,0,1,3,34,5,7,1,8,1,0,0,0,5,2,0,0,3,1,0,4,2,1,0,6,0,0,6,0,0,0,1,3,1,0,1
2020-11-26 23:00:00,7,16,0,0,2,4,1,4,0,1,2,6,0,1,1,0,27,7,2,0,4,0,2,1,0,1,0,2,0,3,1,0,2,0,1,5,7,1,1,0,0,0,0,1,0,0,3,2
2020-11-27 00:00:00,5,5,0,1,1,2,0,2,0,2,1,5,1,1,1,1,21,1,0,0,7,0,0,1,2,0,1,1,1,6,0,0,1,1,0,0,1,0,1,0,0,1,0,0,2,0,0,0
2020-11-27 01:00:00,3,1,0,1,2,2,0,3,0,0,0,3,0,0,0,0,10,3,1,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,1,2,0,0,0
2020-11-27 02:00:00,2,2,0,0,0,1,0,4,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0
2020-11-27 03:00:00,3,4,0,0,0,3,0,0,0,1,0,1,0,0,0,0,4,9,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2020-11-27 04:00:00,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
2020-11-27 05:00:00,1,1,1,0,4,1,0,0,0,0,0,2,0,0,0,0,6,10,1,0,3,1,1,1,0,1,0,0,0,2,0,0,1,0,0,1,6,1,2,0,0,0,0,2,0,0,1,0
2020-11-27 06:00:00,8,9,0,1,1,1,0,0,0,0,3,3,1,0,0,0,17,11,3,0,3,1,0,0,0,0,0,0,0,3,1,0,1,2,0,0,2,3,2,2,1,0,0,0,0,0,2,1
2020-11-27 07:00:00,14,9,0,0,3,2,0,2,0,1,1,6,1,1,1,0,32,9,4,2,11,4,0,4,2,1,1,0,1,3,1,4,5,2,5,3,6,1,1,2,2,0,0,1,3,0,1,1
2020-11-27 08:00:00,13,8,0,1,1,3,2,3,1,2,0,7,10,0,1,2,33,14,1,0,3,3,4,2,2,0,0,0,0,6,0,1,2,2,3,1,14,1,6,2,2,0,0,1,3,1,1,2
